"Target.Color" "Target.stim" "Condition" "Outer.Color" "C1" "C2" "C3" "C4" "C5" "C6" "Congruency"
"371" "Blue" "20,0,235" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"372" "Blue" "25,0,230" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"373" "Blue" "30,0,225" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"374" "Blue" "35,0,220" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"375" "Blue" "40,0,215" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"376" "Blue" "45,0,210" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"377" "Blue" "50,0,205" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"378" "Blue" "1,0,254" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"379" "Blue" "5,0,250" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"380" "Blue" "10,0,245" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"381" "Blue" "15,0,240" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"382" "Blue" "20,0,235" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"383" "Blue" "25,0,230" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"384" "Blue" "30,0,225" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"385" "Blue" "35,0,220" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"386" "Blue" "40,0,215" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"387" "Blue" "45,0,210" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"388" "Blue" "50,0,205" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"389" "Blue" "1,0,254" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"390" "Blue" "5,0,250" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"391" "Blue" "10,0,245" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"392" "Blue" "15,0,240" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"393" "Blue" "20,0,235" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"394" "Blue" "25,0,230" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"395" "Blue" "30,0,225" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"396" "Blue" "35,0,220" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"397" "Blue" "40,0,215" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"398" "Blue" "45,0,210" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"399" "Blue" "50,0,205" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"400" "Blue" "1,0,254" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"401" "Blue" "5,0,250" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"402" "Blue" "10,0,245" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"403" "Blue" "15,0,240" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"404" "Blue" "20,0,235" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"405" "Blue" "25,0,230" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"406" "Blue" "30,0,225" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"407" "Blue" "35,0,220" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"408" "Blue" "40,0,215" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"409" "Blue" "45,0,210" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"410" "Blue" "50,0,205" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"411" "Blue" "1,0,254" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"412" "Blue" "5,0,250" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"413" "Blue" "10,0,245" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"414" "Blue" "15,0,240" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"415" "Blue" "20,0,235" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"416" "Blue" "25,0,230" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"417" "Blue" "30,0,225" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"418" "Blue" "35,0,220" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"419" "Blue" "40,0,215" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"420" "Blue" "45,0,210" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"421" "Blue" "50,0,205" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"422" "Blue" "1,0,254" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"423" "Blue" "5,0,250" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"424" "Blue" "10,0,245" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"425" "Blue" "15,0,240" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"426" "Blue" "20,0,235" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"427" "Blue" "25,0,230" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"428" "Blue" "30,0,225" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"429" "Blue" "35,0,220" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"430" "Blue" "40,0,215" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"431" "Blue" "45,0,210" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"432" "Blue" "50,0,205" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"433" "Blue" "1,0,254" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"434" "Blue" "5,0,250" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"435" "Blue" "10,0,245" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"436" "Blue" "15,0,240" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"437" "Blue" "20,0,235" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"438" "Blue" "25,0,230" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"439" "Blue" "30,0,225" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"440" "Blue" "35,0,220" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"441" "Blue" "40,0,215" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"442" "Blue" "45,0,210" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"443" "Blue" "50,0,205" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"444" "Blue" "1,0,254" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"445" "Blue" "5,0,250" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"446" "Blue" "10,0,245" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"447" "Blue" "15,0,240" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"448" "Blue" "20,0,235" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"449" "Blue" "25,0,230" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"450" "Blue" "30,0,225" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"451" "Blue" "35,0,220" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"452" "Blue" "40,0,215" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"453" "Blue" "45,0,210" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"454" "Blue" "50,0,205" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"455" "Blue" "1,0,254" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"456" "Blue" "5,0,250" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"457" "Blue" "10,0,245" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"458" "Blue" "15,0,240" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"459" "Blue" "20,0,235" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"460" "Blue" "25,0,230" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"461" "Blue" "30,0,225" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"462" "Blue" "35,0,220" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"463" "Blue" "40,0,215" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"464" "Blue" "45,0,210" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"465" "Blue" "50,0,205" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"466" "Blue" "1,0,254" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"467" "Blue" "5,0,250" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"468" "Blue" "10,0,245" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"469" "Blue" "15,0,240" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"470" "Blue" "20,0,235" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"471" "Blue" "25,0,230" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"472" "Blue" "30,0,225" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"473" "Blue" "35,0,220" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"474" "Blue" "40,0,215" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"475" "Blue" "45,0,210" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"476" "Blue" "50,0,205" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"477" "Blue" "1,0,254" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"478" "Blue" "5,0,250" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"479" "Blue" "10,0,245" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"480" "Blue" "15,0,240" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"481" "Blue" "20,0,235" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"482" "Blue" "25,0,230" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"483" "Blue" "30,0,225" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"484" "Blue" "35,0,220" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"485" "Blue" "40,0,215" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"486" "Blue" "45,0,210" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"487" "Blue" "50,0,205" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"488" "Blue" "1,0,254" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"489" "Blue" "5,0,250" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"490" "Blue" "10,0,245" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"491" "Blue" "15,0,240" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"492" "Blue" "20,0,235" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"493" "Blue" "25,0,230" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"494" "Blue" "30,0,225" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"495" "Blue" "35,0,220" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"496" "Blue" "40,0,215" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"497" "Blue" "45,0,210" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"498" "Blue" "50,0,205" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"499" "Blue" "1,0,254" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"500" "Blue" "5,0,250" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"501" "Blue" "10,0,245" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"502" "Blue" "15,0,240" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"503" "Blue" "20,0,235" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"504" "Blue" "25,0,230" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"505" "Blue" "30,0,225" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"506" "Blue" "35,0,220" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"507" "Blue" "40,0,215" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"508" "Blue" "45,0,210" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"509" "Blue" "50,0,205" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"510" "Blue" "1,0,254" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"511" "Blue" "5,0,250" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"512" "Blue" "10,0,245" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"513" "Blue" "15,0,240" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"514" "Blue" "20,0,235" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"515" "Blue" "25,0,230" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"516" "Blue" "30,0,225" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"517" "Blue" "35,0,220" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"518" "Blue" "40,0,215" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"519" "Blue" "45,0,210" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"520" "Blue" "50,0,205" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"521" "Blue" "1,0,254" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"522" "Blue" "5,0,250" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"523" "Blue" "10,0,245" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"524" "Blue" "15,0,240" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"525" "Blue" "20,0,235" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"526" "Blue" "25,0,230" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"527" "Blue" "30,0,225" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"528" "Blue" "35,0,220" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"529" "Blue" "40,0,215" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"530" "Blue" "45,0,210" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"531" "Blue" "50,0,205" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"532" "Blue" "1,0,254" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"533" "Blue" "5,0,250" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"534" "Blue" "10,0,245" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"535" "Blue" "15,0,240" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"536" "Blue" "20,0,235" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"537" "Blue" "25,0,230" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"538" "Blue" "30,0,225" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"539" "Blue" "35,0,220" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"540" "Blue" "40,0,215" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"541" "Blue" "45,0,210" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"542" "Blue" "50,0,205" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"543" "Blue" "1,0,254" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"544" "Blue" "5,0,250" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"545" "Blue" "10,0,245" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"546" "Blue" "15,0,240" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"547" "Blue" "20,0,235" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"548" "Blue" "25,0,230" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"549" "Blue" "30,0,225" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"550" "Blue" "35,0,220" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"551" "Blue" "40,0,215" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"552" "Blue" "45,0,210" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"553" "Blue" "50,0,205" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"554" "Blue" "1,0,254" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"555" "Blue" "5,0,250" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"556" "Blue" "10,0,245" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
